item_id,y_clean,y_obs,contaminated,model,pi,dose
philosophy/138,0.10559943318367,0.1392925977706909,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/139,0.9932231903076172,0.994168758392334,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/140,0.8209519982337952,0.8261193037033081,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/141,0.5315542221069336,0.526072084903717,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/142,0.9847921133041382,0.9773765802383424,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/143,0.4225507378578186,0.456225037574768,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/144,0.4819872379302978,0.3930425345897674,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/145,0.8922357559204102,0.7057859897613525,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/146,0.9538979530334472,0.9176368117332458,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/147,0.7297027707099915,0.6526618599891663,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/148,0.9734536409378052,0.9431439638137816,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/149,0.1774448156356811,0.2041278034448623,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/150,0.9934145212173462,0.9861380457878112,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/151,0.6259217858314514,0.4879523813724518,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/152,0.9605764150619508,0.954778790473938,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/153,0.9966574907302856,0.9885297417640686,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/154,0.0925279334187507,0.0777828469872474,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/155,0.4708821773529053,0.4394392967224121,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/156,0.6952643394470215,0.5156533718109131,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/157,0.9977499842643738,0.992967963218689,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/158,0.4718415141105652,0.4804348647594452,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/159,0.2359903901815414,0.1308459788560867,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/160,0.2889106869697571,0.2635843157768249,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/161,0.5729962587356567,0.6183386445045471,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/162,0.5600296258926392,0.4035308361053467,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/163,0.9254565834999084,0.8733665347099304,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/164,0.6173776984214783,0.6810309290885925,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/165,0.9626010656356812,0.8935093283653259,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/166,0.979267954826355,0.9422581791877748,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/167,0.286260724067688,0.3020904958248138,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/168,0.258255660533905,0.3293516039848327,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/169,0.9796336889266968,0.8782479166984558,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/170,0.3889866471290588,0.4168917834758758,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/171,0.5606663227081299,0.5668036937713623,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/172,0.2161539047956466,0.1501506716012954,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/173,0.0316623598337173,0.1464752405881881,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/174,0.4760699570178985,0.3497424721717834,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/175,0.6826093196868896,0.6270052790641785,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/176,0.1860894560813903,0.2341126352548599,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/177,0.8873721957206726,0.8534113764762878,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/178,0.2185062915086746,0.483199268579483,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/179,0.8640549778938293,0.8009553551673889,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/180,0.7763975262641907,0.608579695224762,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/181,0.6411445736885071,0.51633620262146,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/182,0.9899609088897704,0.9820575714111328,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/183,0.9858323335647584,0.9599442481994628,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/184,0.8470342755317688,0.8216753005981445,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/185,0.7179293632507324,0.6046195030212402,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/186,0.4125069677829742,0.4850143194198608,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/187,0.5159404277801514,0.2850207984447479,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/188,0.3382470905780792,0.4118098616600036,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/189,0.9673256278038024,0.947675347328186,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/190,0.8918436169624329,0.7560275197029114,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/191,0.546040415763855,0.7388928532600403,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/192,0.9365043044090272,0.8729982376098633,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/193,0.5269519686698914,0.371490329504013,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/194,0.7796196937561035,0.7251275777816772,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/195,0.7473275065422058,0.4156306982040405,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/196,0.5911514163017273,0.4834848344326019,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/197,0.1388221681118011,0.1026036441326141,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/198,0.0376309417188167,0.053713820874691,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/199,0.95662921667099,0.9286242127418518,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/200,0.4291248023509979,0.3351688385009765,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/201,0.2635490894317627,0.4102314412593841,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/202,0.459584504365921,0.7137848138809204,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/203,0.0475157387554645,0.1355389654636383,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/204,0.6188584566116333,0.5129446983337402,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/205,0.8670893311500549,0.8746362328529358,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/206,0.6469308733940125,0.2964102625846863,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/207,0.9216167330741882,0.8073191046714783,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/208,0.0418826416134834,0.1907649785280227,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/209,0.5499177575111389,0.3126823902130127,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/210,0.0585367493331432,0.4999794363975525,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/211,0.8502516150474548,0.825141191482544,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/212,0.0177761297672987,0.0620481893420219,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/213,0.1089921221137046,0.171367347240448,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/214,0.6248769164085388,0.6509556174278259,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/215,0.5078731179237366,0.6672035455703735,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/216,0.4535463750362396,0.385532945394516,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/217,0.989412486553192,0.9913265109062196,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/218,0.7779374718666077,0.7775577306747437,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/219,0.7492698431015015,0.6603481769561768,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/220,0.2125848084688186,0.1516287326812744,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/221,0.2716526687145233,0.3807912766933441,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/222,0.9707226157188416,0.9607499837875366,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/223,0.2034560739994049,0.1825013905763626,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/224,0.9950095415115356,0.9930625557899476,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/225,0.9652190804481506,0.9592868685722352,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/226,0.12993024289608,0.1633626818656921,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/227,0.943863332271576,0.7945976853370667,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/228,0.9774104952812196,0.919776201248169,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/229,0.912651300430298,0.7713459730148315,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/230,0.826831042766571,0.6777077317237854,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/231,0.4740318655967712,0.4031855762004852,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/232,0.5863432884216309,0.7069048881530762,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/233,0.0952021405100822,0.0997570753097534,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/234,0.9759097695350648,0.981831669807434,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/235,0.9858031272888184,0.9547548890113832,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/236,0.2274992167949676,0.2590092122554779,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/237,0.0428392440080642,0.0620347782969474,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/238,0.1977330148220062,0.1280147582292556,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/239,0.9186634421348572,0.8683228492736816,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/240,0.2732808887958526,0.1876592934131622,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/241,0.0218212530016899,0.0512981005012989,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/242,0.0451682917773723,0.0430597476661205,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/243,0.3047496080398559,0.1705215573310852,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/244,0.0300760883837938,0.0419181399047374,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/245,0.8937646746635437,0.9500791430473328,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/246,0.9165497422218324,0.9316203594207764,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/247,0.9962489008903505,0.9863568544387816,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/248,0.7202184796333313,0.7595747709274292,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/249,0.204550951719284,0.2182186692953109,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/250,0.974890947341919,0.9696032404899596,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/251,0.8282262682914734,0.5964402556419373,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/252,0.8990852236747742,0.8433366417884827,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/253,0.1121445670723915,0.0862759798765182,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/254,0.2904945313930511,0.3894037902355194,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/255,0.7790342569351196,0.810889720916748,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/256,0.3597535490989685,0.3528473079204559,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/257,0.5393472909927368,0.5361599326133728,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/258,0.260979950428009,0.2290920466184616,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/259,0.8611441850662231,0.7641647458076477,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/260,0.9760990738868712,0.934904158115387,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/261,0.2521255910396576,0.3781940340995788,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/262,0.648283064365387,0.3714998066425323,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/263,0.5013640522956848,0.3879536390304565,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/264,0.427996814250946,0.3183725774288177,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/265,0.3993728458881378,0.2480066120624542,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/266,0.0302264615893363,0.0641237720847129,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/267,0.7566407918930054,0.8076716065406799,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/268,0.8101857304573059,0.7228663563728333,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/269,0.1007058322429657,0.1164522394537925,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/270,0.5556647181510925,0.7797829508781433,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/271,0.1197127327322959,0.1116104647517204,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/272,0.7178879380226135,0.7333813309669495,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/273,0.6474142074584961,0.6349706053733826,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/274,0.8785765171051025,0.8127445578575134,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/275,0.9298642873764038,0.8799389004707336,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/276,0.8309317231178284,0.6728058457374573,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/277,0.9994369149208068,0.9971967935562134,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/278,0.2580254375934601,0.2550316751003265,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/279,0.9971875548362732,0.9970001578330994,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/280,0.3740983307361603,0.2213625907897949,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/281,0.2404143810272216,0.1187382638454437,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/282,0.9979547262191772,0.9954432249069214,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/283,0.6762155294418335,0.4218197464942932,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/284,0.9085744619369508,0.9193626046180724,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/285,0.5469048023223877,0.4531018137931824,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/286,0.1347451657056808,0.1263146996498108,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/287,0.3333929777145386,0.470132827758789,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/288,0.1280506402254104,0.1271758824586868,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/289,0.7444056868553162,0.6653512716293335,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/290,0.9811972975730896,0.9862630367279052,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/291,0.6247491240501404,0.4778724908828735,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/292,0.7481441497802734,0.7212796807289124,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/293,0.4495742619037628,0.5339460968971252,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/294,0.1585513055324554,0.2232318222522735,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/295,0.6971591711044312,0.6701591610908508,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/296,0.8533225655555725,0.8020181655883789,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/297,0.0176647547632455,0.0320314168930053,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/298,0.1420434117317199,0.1514729410409927,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/299,0.4220266044139862,0.2679744958877563,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/300,0.7578129172325134,0.7609525322914124,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/301,0.6047656536102295,0.6994512677192688,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/302,0.9721441864967346,0.9612982869148254,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/303,0.0489052981138229,0.0606923252344131,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/304,0.9994643330574036,0.9965651631355286,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/305,0.4171899557113647,0.4200858771800995,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/306,0.4580999314785003,0.6780218482017517,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/307,0.7136252522468567,0.6275924444198608,True,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/308,0.3919122815132141,0.4300216734409332,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/309,0.4176121056079864,0.211531177163124,False,Qwen/Qwen2.5-1.5B,0.05,4
philosophy/310,0.9970182180404664,0.995214343070984,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/0,0.9652537107467652,0.9099065065383912,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/1,0.8707259893417358,0.9651573300361632,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/2,0.1390908807516098,0.0962085574865341,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/3,0.2702503204345703,0.2426662743091583,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/4,0.8870733380317688,0.8766289353370667,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/5,0.9124481678009032,0.9183494448661804,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/6,0.9796177744865416,0.9721607565879822,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/7,0.1006318032741546,0.2056770175695419,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/8,0.9925218224525452,0.9749508500099182,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/9,0.0867979228496551,0.1228248551487922,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/10,0.9879128336906432,0.9815309047698976,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/11,0.3213534951210022,0.3207138478755951,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/12,0.9117793440818788,0.9353333115577698,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/13,0.9768570065498352,0.9741262197494508,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/14,0.7935932874679565,0.8683046698570251,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/15,0.9992867112159728,0.9991987347602844,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/16,0.946929097175598,0.9286352396011353,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/17,0.9786862134933472,0.9531183242797852,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/18,0.4387471973896026,0.3508422076702118,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/19,0.8046223521232605,0.6319835782051086,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/20,0.996716320514679,0.9976264834403992,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/21,0.9786978363990784,0.9459368586540222,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/22,0.983669102191925,0.9748424291610718,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/23,0.8648523092269897,0.8371570110321045,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/24,0.98579341173172,0.9877556562423706,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/25,0.9842140674591064,0.9774946570396424,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/26,0.4988971948623657,0.3591629266738891,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/27,0.9765421152114868,0.9646050930023192,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/28,0.9846754670143129,0.981453776359558,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/29,0.9769731760025024,0.9824162721633912,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/30,0.988900065422058,0.9808472990989684,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/31,0.9949952363967896,0.9955606460571288,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/32,0.3871683776378631,0.4307999610900879,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/33,0.9925797581672668,0.9942492246627808,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/34,0.5225192904472351,0.7293189764022827,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/35,0.763514518737793,0.659131646156311,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/36,0.7725993990898132,0.6953238248825073,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/37,0.94702410697937,0.9171558022499084,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/38,0.7379012703895569,0.7001852989196777,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/39,0.9634996056556702,0.9708987474441528,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/40,0.9293165802955629,0.8813998699188232,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/41,0.7081369161605835,0.8438698649406433,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/42,0.9451929330825806,0.941310167312622,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/43,0.8245924711227417,0.8534393310546875,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/44,0.761824905872345,0.6365476846694946,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/45,0.9462785720825196,0.9022836685180664,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/46,0.9940999150276184,0.9923669695854188,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/47,0.98384028673172,0.9802420735359192,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/48,0.9672890305519104,0.9351847171783448,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/49,0.9778353571891784,0.9735251069068908,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/50,0.9811381101608276,0.97252094745636,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/51,0.9027746319770812,0.909203827381134,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/52,0.9324991703033448,0.8130250573158264,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/53,0.9959611296653748,0.9969189167022704,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/54,0.18942891061306,0.0598309561610221,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/55,0.23106350004673,0.1738571226596832,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/56,0.896996796131134,0.8851655125617981,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/57,0.9969626069068908,0.987792432308197,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/58,0.9801313281059264,0.9691078066825868,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/59,0.9987590312957764,0.9997538924217224,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/60,0.9809175729751588,0.9296502470970154,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/61,0.9964985847473145,0.997276246547699,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/62,0.942512273788452,0.8863587975502014,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/63,0.8249052166938782,0.8671044111251831,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/64,0.9026888608932496,0.914168655872345,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/65,0.3933005332946777,0.4448511898517608,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/66,0.994403839111328,0.9935111403465272,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/67,0.6319732069969177,0.5744498372077942,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/68,0.4442096650600433,0.4684118628501892,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/69,0.9729044437408448,0.9833986759185792,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/70,0.9968053102493286,0.9978862404823304,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/71,0.8652441501617432,0.9569785594940186,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/72,0.4956482648849487,0.4454229772090912,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/73,0.3751098811626434,0.4794034957885742,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/74,0.820467472076416,0.9071422815322876,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/75,0.9974381923675536,0.998551905155182,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/76,0.996903121471405,0.9908607006072998,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/77,0.6123472452163696,0.609440267086029,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/78,0.9815036058425904,0.9901580214500428,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/79,0.5309422612190247,0.5406374335289001,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/80,0.7020290493965149,0.7370128631591797,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/81,0.995743453502655,0.9969707727432252,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/82,0.3517045676708221,0.4184565246105194,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/83,0.9805777072906494,0.9786195158958436,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/84,0.9806680679321288,0.9891256093978882,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/85,0.9864633083343506,0.9897441267967224,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/86,0.9783305525779724,0.9064289927482604,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/87,0.5967676043510437,0.4357452094554901,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/88,0.929574728012085,0.896683931350708,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/89,0.9786226749420166,0.802723228931427,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/90,0.262070894241333,0.3286362588405609,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/91,0.2215791344642639,0.5214490294456482,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/92,0.3920979499816894,0.5078442096710205,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/93,0.9756160378456116,0.9742929935455322,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/94,0.9976640939712524,0.9982036352157592,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/95,0.9981820583343506,0.9835333228111268,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/96,0.2356943786144256,0.1991105824708938,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/97,0.3129923045635223,0.3022638261318207,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/98,0.985864758491516,0.982910454273224,True,Qwen/Qwen2.5-1.5B,0.05,4
marketing/99,0.1412615925073623,0.2132242769002914,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/100,0.9960994720458984,0.996957540512085,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/101,0.7620580792427063,0.8047518134117126,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/102,0.971350908279419,0.9843789935112,False,Qwen/Qwen2.5-1.5B,0.05,4
marketing/103,0.3348846435546875,0.3129130899906158,False,Qwen/Qwen2.5-1.5B,0.05,4
